datadate	tic	conm	chng	mkt_excess	Price_tb	btm	mkvaltq
2020-06	SFM	SPROUTS FARMERS MARKET INC	0.018305	-0.00877	0.00147	0.2462660563612003	3018186960.0
2020-09	SFM	SPROUTS FARMERS MARKET INC	-0.10364	-0.01946	0.00096	0.3272767559034768	2468693500.0
2020-12	SFM	SPROUTS FARMERS MARKET INC	-0.050543	0.0137099999999999	0.00079	0.3717288926288438	2370795000.0
2014-12	SFS	SMART & FINAL STORES INC	0.00447	-0.01411	0.00041	0.4499597121770907	1149454020.0
2015-03	SFS	SMART & FINAL STORES INC	0.168659	-0.02466	0.0003599999999999	0.4025278437741838	1298387200.0
2015-06	SFS	SMART & FINAL STORES INC	0.057397	-0.0218	0.0002	0.4068081961061235	1318269900.0
2015-09	SFS	SMART & FINAL STORES INC	-0.036196	0.00122	8e-05	0.4766098669813045	1158801020.0
2015-12	SFS	SMART & FINAL STORES INC	0.036426	0.0233199999999999	0.00178	0.421947998585024	1342750770.0
2016-03	SFS	SMART & FINAL STORES INC	-0.003077	0.04107	0.00213	0.4715598858201935	1193275800.0
2016-06	SFS	SMART & FINAL STORES INC	-0.061752	0.0454399999999999	0.00266	0.5208074692117597	1097482340.0
2016-09	SFS	SMART & FINAL STORES INC	-0.000782	-0.02034	0.0028399999999999	0.594799017981464	943754080.0
2016-12	SFS	SMART & FINAL STORES INC	0.044444	0.0239799999999999	0.00502	0.53924710519717	1024111200.0
2017-03	SFS	SMART & FINAL STORES INC	-0.132616	-0.01472	0.00762	0.6177990340097197	883735600.0
2017-06	SFS	SMART & FINAL STORES INC	-0.305344	-0.03551	0.0102099999999999	0.8342114095269314	666229200.0
2017-09	SFS	SMART & FINAL STORES INC	0.113475	-0.0219699999999999	0.01057	0.9609787960844648	581064850.0
2017-12	SFS	SMART & FINAL STORES INC	-0.065574	0.0057899999999999	0.01391	0.6437412334207633	626099400.0
2018-03	SFS	SMART & FINAL STORES INC	-0.229167	-0.03035	0.01715	0.9689640592582124	411882150.0
2018-06	SFS	SMART & FINAL STORES INC	0.206522	0.0223	0.0192	0.9927243772942856	413064300.0
2018-09	SFS	SMART & FINAL STORES INC	-0.185714	-0.01579	0.02199	0.978579894592182	432738300.0
2018-12	SFS	SMART & FINAL STORES INC	-0.252366	-0.11841	0.0238099999999999	0.8553257995938247	360277920.0
2019-03	SFS	SMART & FINAL STORES INC	-0.203226	0.0126999999999999	0.024	0.776626939146927	378033500.00000006
2000-03	SHOO	MADDEN STEVEN LTD	0.407407	-0.0727	0.0586	0.3171155934385901	208126000.0
2000-06	SHOO	MADDEN STEVEN LTD	-0.593023	-0.0501	0.0586	0.9133932325858798	72830625.0
2000-09	SHOO	MADDEN STEVEN LTD	-0.299492	-0.01869	0.06209	0.7440845836692691	95349375.0
2000-12	SHOO	MADDEN STEVEN LTD	0.033898	-0.02209	0.05869	0.9078241228596708	84340125.0
2001-03	SHOO	MADDEN STEVEN LTD	0.077982	-0.09601	0.04291	0.4946480656612477	165851250.0
2001-06	SHOO	MADDEN STEVEN LTD	0.133375	-0.06962	0.03672	0.4214097133898867	212005080.0
2001-09	SHOO	MADDEN STEVEN LTD	-0.312331	-0.0442	0.0237	0.8049977939709598	120805300.0
2001-12	SHOO	MADDEN STEVEN LTD	0.175439	-0.01236	0.01736	0.5966092590539651	171569580.0
2002-03	SHOO	MADDEN STEVEN LTD	0.166667	0.0147299999999999	0.01807	0.500833563599521	217140000.0
2002-06	SHOO	MADDEN STEVEN LTD	0.168474	-0.078	0.017	0.4625891374402234	251709326.0
2002-09	SHOO	MADDEN STEVEN LTD	-0.205736	-0.09051	0.01551	0.6743270163298472	183124800.0
2002-12	SHOO	MADDEN STEVEN LTD	0.018028	-0.00989	0.01219	0.5636516427883334	230771970.0
2003-03	SHOO	MADDEN STEVEN LTD	-0.075516	-0.01717	0.01127	0.6776210464558083	201500530.0
2003-06	SHOO	MADDEN STEVEN LTD	0.1045	-0.00187	0.00917	0.5034475488021916	288075690.0
2003-09	SHOO	MADDEN STEVEN LTD	-0.092345	-0.0142799999999999	0.0094799999999999	0.6168075410731225	248696700.0
2003-12	SHOO	MADDEN STEVEN LTD	-0.037736	0.00733	0.00927	0.5905315811809816	269565600.0
2004-03	SHOO	MADDEN STEVEN LTD	0.043387	-0.0152299999999999	0.00943	0.6164874029054808	265947040.0
2004-06	SHOO	MADDEN STEVEN LTD	0.029381	-0.0105	0.0128	0.6287615848765604	264642440.0
2004-09	SHOO	MADDEN STEVEN LTD	-0.032877	-0.04655	0.01695	0.7237272415171498	230403100.0
2004-12	SHOO	MADDEN STEVEN LTD	0.0	0.0155299999999999	0.02207	0.6586385020392935	250008160.0
2005-03	SHOO	MADDEN STEVEN LTD	-0.106531	-0.03776	0.02766	0.7401322207101845	219123010.00000003
2005-06	SHOO	MADDEN STEVEN LTD	0.0	-0.05211	0.03101	0.7012832443221665	237273600.00000003
2005-09	SHOO	MADDEN STEVEN LTD	-0.022601	-0.0237799999999999	0.0351799999999999	0.5741678449956051	314004000.0
2005-12	SHOO	MADDEN STEVEN LTD	0.073448	-0.04407	0.03997	0.4498557985650177	404718580.0
2006-03	SHOO	MADDEN STEVEN LTD	0.107644	-0.04402	0.0459199999999999	0.3856458630694357	492527000.0
2006-06	SHOO	MADDEN STEVEN LTD	-0.073796	-0.03786	0.04976	0.3273624285208	613430200.0
2006-09	SHOO	MADDEN STEVEN LTD	0.064858	-0.05201	0.04851	0.268238145040242	824864040.0
2006-12	SHOO	MADDEN STEVEN LTD	-0.045689	-0.0279	0.0498	0.2861480828345796	740609540.0000001
2007-03	SHOO	MADDEN STEVEN LTD	-0.012179	-0.03507	0.05017	0.3378958566269033	596731200.0
2007-06	SHOO	MADDEN STEVEN LTD	0.005525	-0.0695699999999999	0.0475699999999999	0.3252356692939126	697460400.0
2007-09	SHOO	MADDEN STEVEN LTD	-0.230301	0.0048799999999999	0.03672	0.5518989357990207	380459150.0
2007-12	SHOO	MADDEN STEVEN LTD	-0.120106	-0.04378	0.03128	0.5351774530271399	402360000.0
2008-03	SHOO	MADDEN STEVEN LTD	0.017221	0.01706	0.01264	0.5813376752309455	301213920.0
2008-06	SHOO	MADDEN STEVEN LTD	-0.102977	-0.0847999999999999	0.0172	0.5658767048530126	325215720.0
2008-09	SHOO	MADDEN STEVEN LTD	-0.014712	-0.0252	0.0091	0.449313117858068	442595580.0
2008-12	SHOO	MADDEN STEVEN LTD	0.246055	-0.00897	0.00127	0.5412432034274764	381052360.0
2009-03	SHOO	MADDEN STEVEN LTD	0.15783	0.03342	0.00208	0.6355106742343789	336894420.0
2009-06	SHOO	MADDEN STEVEN LTD	-0.070169	-0.00013	0.00193	0.5009015782683269	457680730.0
2009-09	SHOO	MADDEN STEVEN LTD	0.142458	0.03133	0.00127	0.3747232832344238	666886770.0
2009-12	SHOO	MADDEN STEVEN LTD	0.15583	-0.00721	0.00061	0.3551594494002659	753990920.0
2010-03	SHOO	MADDEN STEVEN LTD	0.161628	0.0341299999999999	0.00157	0.3194762478680662	895431200.0
2010-06	SHOO	MADDEN STEVEN LTD	-0.06552	-0.0297699999999999	0.0017699999999999	0.3521708890806445	872221440.0
2010-09	SHOO	MADDEN STEVEN LTD	0.193778	0.05218	0.00162	0.2937392336602175	1138142140.0
2010-12	SHOO	MADDEN STEVEN LTD	-0.078011	0.03703	0.00127	0.3057219804022643	1168702360.0
2011-03	SHOO	MADDEN STEVEN LTD	0.087854	0.01026	0.00094	0.2864903739297962	1320704060.0
2011-06	SHOO	MADDEN STEVEN LTD	0.009419	-0.0287	0.0002	0.2566376251800223	1605953140.0
2011-09	SHOO	MADDEN STEVEN LTD	-0.166667	-0.03725	0.00025	0.34642464219142	1290326800.0
2011-12	SHOO	MADDEN STEVEN LTD	-0.032529	0.024	0.0002	0.3199884071451078	1483672500.0
2012-03	SHOO	MADDEN STEVEN LTD	-0.009958	0.02949	0.0007099999999999	0.2677755610446091	1894680000.0
2012-06	SHOO	MADDEN STEVEN LTD	-0.216823	0.03254	0.00086	0.3820078881623807	1413764000.0
2012-09	SHOO	MADDEN STEVEN LTD	0.018639	0.01016	0.00094	0.292165686007825	2006922880.0
2012-12	SHOO	MADDEN STEVEN LTD	-0.050326	-0.0258599999999999	0.00046	0.3212656487951315	1949788290.0
2013-03	SHOO	MADDEN STEVEN LTD	-0.019551	0.0442899999999999	0.0007099999999999	0.3226345110678513	1998127844.0
2013-06	SHOO	MADDEN STEVEN LTD	-0.002474	-0.0064499999999999	0.00035	0.2955283044894641	2228189280.0
2013-09	SHOO	MADDEN STEVEN LTD	-0.003148	0.0094499999999999	0.00015	0.2710266027346576	2481509170.0
2013-12	SHOO	MADDEN STEVEN LTD	-0.060832	0.0016699999999999	0.00073	0.2755229001237523	2463824240.0
2014-03	SHOO	MADDEN STEVEN LTD	-0.012894	0.01834	0.00046	0.2827989594720913	2397275440.0
2014-06	SHOO	MADDEN STEVEN LTD	0.076585	-0.00576	0.00046	0.3035864382526729	2238555200.0
2014-09	SHOO	MADDEN STEVEN LTD	-0.05178	0.00257	0.00023	0.3288388442151424	2085152080.0
2014-12	SHOO	MADDEN STEVEN LTD	-0.066569	-0.01411	0.00041	0.3306016059036618	2025183750.0
2015-03	SHOO	MADDEN STEVEN LTD	0.040811	-0.02466	0.0003599999999999	0.2734516885778663	2416116000.0
2015-06	SHOO	MADDEN STEVEN LTD	0.132345	-0.0218	0.0002	0.2490036213379142	2701984800.0
2015-09	SHOO	MADDEN STEVEN LTD	-0.103769	0.00122	8e-05	0.2990982018683758	2291093680.0
2015-12	SHOO	MADDEN STEVEN LTD	-0.052665	0.0233199999999999	0.00178	0.3640188078019979	1864362460.0
2016-03	SHOO	MADDEN STEVEN LTD	0.052273	0.04107	0.00213	0.306494719568652	2295850320.0
2016-06	SHOO	MADDEN STEVEN LTD	-0.003789	0.0454399999999999	0.00266	0.3346430314040541	2094106060.0
2016-09	SHOO	MADDEN STEVEN LTD	-0.015104	-0.02034	0.0028399999999999	0.3454197995217165	2094958080.0
2016-12	SHOO	MADDEN STEVEN LTD	-0.035088	0.0239799999999999	0.00502	0.343143299342604	2159657500.0
2017-03	SHOO	MADDEN STEVEN LTD	0.032129	-0.01472	0.00762	0.3207311828097025	2303555250.0
2017-06	SHOO	MADDEN STEVEN LTD	0.017834	-0.03551	0.0102099999999999	0.3173804901992534	2362243500.0
2017-09	SHOO	MADDEN STEVEN LTD	0.021226	-0.0219699999999999	0.01057	0.3139717898066663	2557557800.0
2017-12	SHOO	MADDEN STEVEN LTD	0.092398	0.0057899999999999	0.01391	0.2951017814628837	2741196600.0
2018-03	SHOO	MADDEN STEVEN LTD	0.004556	-0.03035	0.01715	0.3148820537387193	2566745200.0
2018-06	SHOO	MADDEN STEVEN LTD	0.008515	0.0223	0.0192	0.2673620650636529	3105500400.0
2018-09	SHOO	MADDEN STEVEN LTD	-0.086844	-0.01579	0.02199	0.2813258395465888	3082535900.0
2018-12	SHOO	MADDEN STEVEN LTD	-0.056779	-0.11841	0.0238099999999999	0.3140959725313591	2593735900.0
2019-03	SHOO	MADDEN STEVEN LTD	0.030009	0.0126999999999999	0.024	0.2861093866267484	2902896720.0000005
2019-06	SHOO	MADDEN STEVEN LTD	0.12657	0.0270999999999999	0.021	0.2873784677527355	2879672950.0000005
2019-09	SHOO	MADDEN STEVEN LTD	0.081577	-0.0051499999999999	0.01825	0.2826778291421519	3007791600.0
2019-12	SHOO	MADDEN STEVEN LTD	0.016247	0.0047399999999999	0.01556	0.2341810378233343	3592195200.0
2020-03	SHOO	MADDEN STEVEN LTD	-0.285015	-0.05992	0.00132	0.401016281409069	1929158580.0
2020-06	SHOO	MADDEN STEVEN LTD	0.049745	-0.00877	0.00147	0.3741803920489789	2050134150.0
2020-09	SHOO	MADDEN STEVEN LTD	-0.07845	-0.01946	0.00096	0.4741814049293273	1619085000.0
2020-12	SHOO	MADDEN STEVEN LTD	0.122339	0.0137099999999999	0.00079	0.2689847371856144	2938341440.0
2000-03	SKX	SKECHERS U S A INC	0.141414	-0.0727	0.0586	1.8757825537294568	49437500.0
2000-06	SKX	SKECHERS U S A INC	0.462428	-0.0501	0.0586	0.7853747953258597	134169062.5
2000-09	SKX	SKECHERS U S A INC	-0.150877	-0.01869	0.06209	0.8626589132311162	141055750.0
2000-12	SKX	SKECHERS U S A INC	0.258883	-0.02209	0.05869	0.8393796983653365	159696500.0
2001-03	SKX	SKECHERS U S A INC	-0.109792	-0.09601	0.04291	0.6374235659516647	247272000.0
2001-06	SKX	SKECHERS U S A INC	-0.167236	-0.06962	0.03672	0.483581078123889	380428450.0
2001-09	SKX	SKECHERS U S A INC	-0.44381	-0.0442	0.0237	1.1053899703017804	177734560.0
2001-12	SKX	SKECHERS U S A INC	0.103396	-0.01236	0.01736	0.8926870941908326	222940380.0
2002-03	SKX	SKECHERS U S A INC	0.314107	0.0147299999999999	0.01807	0.7645966086878146	288358590.0
2002-06	SKX	SKECHERS U S A INC	-0.004606	-0.078	0.017	0.6910500108093814	363804350.0
2002-09	SKX	SKECHERS U S A INC	-0.384913	-0.09051	0.01551	1.5318274491363586	173532599.99999997
2002-12	SKX	SKECHERS U S A INC	-0.309756	-0.00989	0.01219	1.6752222317646654	154747230.0
2003-03	SKX	SKECHERS U S A INC	0.103741	-0.01717	0.01127	2.2718037202974344	118293230.0
2003-06	SKX	SKECHERS U S A INC	-0.010695	-0.00187	0.00917	1.9586300524709055	137447600.0
2003-09	SKX	SKECHERS U S A INC	-0.030065	-0.0142799999999999	0.0094799999999999	1.8983789926964496	138954340.0
2003-12	SKX	SKECHERS U S A INC	0.096904	0.00733	0.00927	1.663939579729218	153643800.0
2004-03	SKX	SKECHERS U S A INC	0.039651	-0.0152299999999999	0.00943	0.9902573621827344	267732420.0
2004-06	SKX	SKECHERS U S A INC	0.130435	-0.0105	0.0128	1.0274249110850415	268515000.0
2004-09	SKX	SKECHERS U S A INC	0.091729	-0.04655	0.01695	0.9365582209543064	306560760.0
2004-12	SKX	SKECHERS U S A INC	0.116279	0.0155299999999999	0.02207	1.029045035598792	286571520.0
2005-03	SKX	SKECHERS U S A INC	0.013089	-0.03776	0.02766	0.8838180844439514	347077080.0
2005-06	SKX	SKECHERS U S A INC	0.125493	-0.05211	0.03101	0.999828821100168	322119140.0
2005-09	SKX	SKECHERS U S A INC	-0.01976	-0.0237799999999999	0.0351799999999999	0.9062086946666832	372712160.0
2005-12	SKX	SKECHERS U S A INC	0.024064	-0.04407	0.03997	0.9634760662939236	356864080.0
2006-03	SKX	SKECHERS U S A INC	0.175943	-0.04402	0.0459199999999999	0.6257060789516312	595303470.0
2006-06	SKX	SKECHERS U S A INC	-0.102383	-0.03786	0.04976	0.6727921258959595	596264410.0
2006-09	SKX	SKECHERS U S A INC	0.038428	-0.05201	0.04851	0.7076624357666694	599904670.0
2006-12	SKX	SKECHERS U S A INC	0.129153	-0.0279	0.0498	0.5122747713809271	876652580.0000001
2007-03	SKX	SKECHERS U S A INC	-0.03866	-0.03507	0.05017	0.529279621788917	1063296180.0
2007-06	SKX	SKECHERS U S A INC	-0.090343	-0.0695699999999999	0.0475699999999999	0.6151197195460345	947948800.0
2007-09	SKX	SKECHERS U S A INC	0.114473	0.0048799999999999	0.03672	0.8444319669925059	724150700.0
2007-12	SKX	SKECHERS U S A INC	-0.138631	-0.04378	0.03128	0.9768587409257412	641508310.0
2008-03	SKX	SKECHERS U S A INC	-0.050728	0.01706	0.01264	0.9906059084849912	667132100.0
2008-06	SKX	SKECHERS U S A INC	-0.178378	-0.0847999999999999	0.0172	1.0370063268581755	654530240.0
2008-09	SKX	SKECHERS U S A INC	-0.11977	-0.0252	0.0091	1.2448145065961644	560640960.0
2008-12	SKX	SKECHERS U S A INC	0.064784	-0.00897	0.00127	1.573060971482891	427123940.0
2009-03	SKX	SKECHERS U S A INC	0.045455	0.03342	0.00208	3.0340480424219827	222858040.0
2009-06	SKX	SKECHERS U S A INC	0.028421	-0.00013	0.00193	2.103959209751514	327588100.0
2009-09	SKX	SKECHERS U S A INC	-0.037619	0.03133	0.00127	1.2426967149304475	576761000.0
2009-12	SKX	SKECHERS U S A INC	0.331975	-0.00721	0.00061	0.756333189068491	990793490.0
2010-03	SKX	SKECHERS U S A INC	0.181907	0.0341299999999999	0.00157	0.658126077764335	1243778400.0
2010-06	SKX	SKECHERS U S A INC	-0.030786	-0.0297699999999999	0.0017699999999999	0.6810617612459553	1306283880.0
2010-09	SKX	SKECHERS U S A INC	-0.077739	0.05218	0.00162	1.109557723941383	849562830.0
2010-12	SKX	SKECHERS U S A INC	-0.133824	0.03703	0.00127	1.23741954053064	764360000.0
2011-03	SKX	SKECHERS U S A INC	-0.01155	0.01026	0.00094	1.2208788364100598	792453740.0
2011-06	SKX	SKECHERS U S A INC	-0.171625	-0.0287	0.0002	1.699291280905961	557219360.0
2011-09	SKX	SKECHERS U S A INC	-0.130192	-0.03725	0.00025	1.7422313437693415	541389640.0
2011-12	SKX	SKECHERS U S A INC	-0.099554	0.024	0.0002	1.9080904177892528	467759280.0
2012-03	SKX	SKECHERS U S A INC	-0.003915	0.02949	0.0007099999999999	1.8214053798744088	492543840.0
2012-06	SKX	SKECHERS U S A INC	0.198941	0.03254	0.00086	1.1335857402516258	788726400.0
2012-09	SKX	SKECHERS U S A INC	-0.058606	0.01016	0.00094	1.1569266332125268	792009600.0
2012-12	SKX	SKECHERS U S A INC	-0.049332	-0.0258599999999999	0.00046	1.2668745757104802	725477500.0
2013-03	SKX	SKECHERS U S A INC	0.011962	0.0442899999999999	0.0007099999999999	1.117261013986655	831639150.0
2013-06	SKX	SKECHERS U S A INC	0.067111	-0.0064499999999999	0.00035	0.9899928144982638	944457360.0
2013-09	SKX	SKECHERS U S A INC	0.012366	0.0094499999999999	0.00015	0.7867695473749231	1226636190.0
2013-12	SKX	SKECHERS U S A INC	-0.014575	0.0016699999999999	0.00073	0.747353916626978	1311186010.0
2014-03	SKX	SKECHERS U S A INC	0.083309	0.01834	0.00046	0.6938873612414282	1460284560.0
2014-06	SKX	SKECHERS U S A INC	0.026966	-0.00576	0.00046	0.5778209492338509	1825897800.0
2014-09	SKX	SKECHERS U S A INC	-0.086688	0.00257	0.00023	0.5106027431579154	2166944880.0
2014-12	SKX	SKECHERS U S A INC	-0.100309	-0.01411	0.00041	0.4954340492713787	2289118000.0
2015-03	SKX	SKECHERS U S A INC	0.055327	-0.02466	0.0003599999999999	0.4004551762936298	2987932410.0
2015-06	SKX	SKECHERS U S A INC	0.037027	-0.0218	0.0002	0.2793987717263578	4623696060.0
2015-09	SKX	SKECHERS U S A INC	-0.047321	0.00122	8e-05	0.2361018819081154	5614063680.000001
2015-12	SKX	SKECHERS U S A INC	0.000331	0.0233199999999999	0.00178	0.350383759298862	3926363490.0
2016-03	SKX	SKECHERS U S A INC	-0.07503	0.04107	0.00213	0.3766782491942964	3979053750.0
2016-06	SKX	SKECHERS U S A INC	-0.046519	0.0454399999999999	0.00266	0.4029692467079122	3949906880.0
2016-09	SKX	SKECHERS U S A INC	-0.058001	-0.02034	0.0028399999999999	0.5485673363650766	3053050900.0
2016-12	SKX	SKECHERS U S A INC	0.079017	0.0239799999999999	0.00502	0.5143419216236819	3277030180.0
2017-03	SKX	SKECHERS U S A INC	0.069342	-0.01472	0.00762	0.4908788540958565	3672013950.0
2017-06	SKX	SKECHERS U S A INC	0.155956	-0.03551	0.0102099999999999	0.4771672664012327	3946746000.0
2017-09	SKX	SKECHERS U S A INC	-0.0507	-0.0219699999999999	0.01057	0.5952896983732203	3359199740.0
2017-12	SKX	SKECHERS U S A INC	0.078063	0.0057899999999999	0.01391	0.3844352551304116	5067722000.0
2018-03	SKX	SKECHERS U S A INC	-0.049609	-0.03035	0.01715	0.3948528320433566	5276206300.0
2018-06	SKX	SKECHERS U S A INC	0.032691	0.0223	0.0192	0.5185954215556032	4075358000.0
2018-09	SKX	SKECHERS U S A INC	-0.052578	-0.01579	0.02199	0.5743678971645927	3773287140.0
2018-12	SKX	SKECHERS U S A INC	-0.152222	-0.11841	0.0238099999999999	0.7143956828118737	3064513200.0
2019-03	SKX	SKECHERS U S A INC	-0.000595	0.0126999999999999	0.024	0.498377627240435	4485590600.0
2019-06	SKX	SKECHERS U S A INC	0.127461	0.0270999999999999	0.021	0.549100141260766	4231783650.0
2019-09	SKX	SKECHERS U S A INC	0.179722	-0.0051499999999999	0.01825	0.4687030727651256	4995599850.0
2019-12	SKX	SKECHERS U S A INC	0.073844	0.0047399999999999	0.01556	0.4384886800157115	5783745660.0
2020-03	SKX	SKECHERS U S A INC	-0.282346	-0.05992	0.00132	0.8106730881821428	3192982520.0
2020-06	SKX	SKECHERS U S A INC	0.001916	-0.00877	0.00147	0.5703402957916578	4273140120.0
2020-09	SKX	SKECHERS U S A INC	0.012395	-0.01946	0.00096	0.6411947615720498	4119046440.0
2020-12	SKX	SKECHERS U S A INC	0.073797	0.0137099999999999	0.00079	0.5593525775723811	4872888960.0
2000-03	SMG	SCOTTS COMPANY	0.292308	-0.0727	0.0586	0.3769081775020316	1174026000.0
2000-06	SMG	SCOTTS COMPANY	-0.0299	-0.0501	0.0586	0.4862937761157543	1020576500.0
2000-09	SMG	SCOTTS COMPANY	0.080645	-0.01869	0.06209	0.5087614708199375	939340000.0
2000-12	SMG	SCOTTS COMPANY	0.167984	-0.02209	0.05869	0.4180366499170459	1038904125.0
2001-03	SMG	SCOTTS COMPANY	-0.077576	-0.09601	0.04291	0.4851455478692048	1070194300.0
2001-06	SMG	SCOTTS COMPANY	-0.092998	-0.06962	0.03672	0.4780040319884753	1185345650.0
2001-09	SMG	SCOTTS COMPANY	-0.150262	-0.0442	0.0237	0.5149717192832391	982966600.0
2001-12	SMG	SCOTTS COMPANY	0.08651	-0.01236	0.01736	0.3233120834540712	1380400000.0
2002-03	SMG	SCOTTS COMPANY	-0.026165	0.0147299999999999	0.01807	0.3861344259660185	1338652980.0
2002-06	SMG	SCOTTS COMPANY	-0.03095	-0.078	0.017	0.462110643170617	1345565200.0
2002-09	SMG	SCOTTS COMPANY	-0.14447	-0.09051	0.01551	0.470789598183258	1261497710.0
2002-12	SMG	SCOTTS COMPANY	0.000204	-0.00989	0.01219	0.3699678599732919	1490129440.0
2003-03	SMG	SCOTTS COMPANY	0.028798	-0.01717	0.01127	0.3877514568197476	1598962400.0
2003-06	SMG	SCOTTS COMPANY	0.0	-0.00187	0.00917	0.4608921182821504	1556329500.0
2003-09	SMG	SCOTTS COMPANY	-0.033227	-0.0142799999999999	0.0094799999999999	0.4207925612288714	1730543900.0
2003-12	SMG	SCOTTS COMPANY	-0.005547	0.00733	0.00927	0.349315217418425	1907732520.0
2004-03	SMG	SCOTTS COMPANY	0.017447	-0.0152299999999999	0.00943	0.3589563063829247	2077690200.0
2004-06	SMG	SCOTTS COMPANY	-0.014958	-0.0105	0.0128	0.412345208025161	2085873640.0
2004-09	SMG	SCOTTS COMPANY	0.03769	-0.04655	0.01695	0.4163970155579464	2100399300.0
2004-12	SMG	SCOTTS COMPANY	0.072502	0.0155299999999999	0.02207	0.3424425675957389	2417631680.0
2005-03	SMG	SCOTTS MIRACLE GRO CO	0.002283	-0.03776	0.02766	0.3931714917048819	2336130720.0
2005-06	SMG	SCOTTS MIRACLE GRO CO	0.003382	-0.05211	0.03101	0.4265284647323945	2383897170.0
2005-09	SMG	SCOTTS MIRACLE GRO CO	0.072579	-0.0237799999999999	0.0351799999999999	0.346505362241389	2961570330.0
2005-12	SMG	SCOTTS MIRACLE GRO CO	-0.035806	-0.04407	0.03997	0.3173363689451503	3076546200.0
2006-03	SMG	SCOTTS MIRACLE GRO CO	-0.044477	-0.04402	0.0459199999999999	0.3310205942075286	3110078400.0
2006-06	SMG	SCOTTS MIRACLE GRO CO	-0.030692	-0.03786	0.04976	0.3997162565693246	2848770800.0
2006-09	SMG	SCOTTS MIRACLE GRO CO	0.03658	-0.05201	0.04851	0.3638303779657784	2973088740.0
2006-12	SMG	SCOTTS MIRACLE GRO CO	0.044067	-0.0279	0.0498	0.299148611162508	3481881450.0
2007-03	SMG	SCOTTS MIRACLE GRO CO	-0.001814	-0.03507	0.05017	0.1255494450545365	2985278030.0
2007-06	SMG	SCOTTS MIRACLE GRO CO	-0.067333	-0.0695699999999999	0.0475699999999999	0.1854081914284147	2729652860.0
2007-09	SMG	SCOTTS MIRACLE GRO CO	-0.055457	0.0048799999999999	0.03672	0.1760133113509489	2723089500.0
2007-12	SMG	SCOTTS MIRACLE GRO CO	0.013817	-0.04378	0.03128	0.1738480470224897	2403823380.0
2008-03	SMG	SCOTTS MIRACLE GRO CO	-0.08907	0.01706	0.01264	0.2236463395138718	2084541160.0
2008-06	SMG	SCOTTS MIRACLE GRO CO	-0.37695	-0.0847999999999999	0.0172	0.440896714757548	1133598830.0
2008-09	SMG	SCOTTS MIRACLE GRO CO	-0.115931	-0.0252	0.0091	0.2858745452879616	1527593160.0
2008-12	SMG	SCOTTS MIRACLE GRO CO	-0.081582	-0.00897	0.00127	0.1897663803436658	1942915280.0
2009-03	SMG	SCOTTS MIRACLE GRO CO	0.242392	0.03342	0.00208	0.1992481766615582	2274550300.0
2009-06	SMG	SCOTTS MIRACLE GRO CO	0.021866	-0.00013	0.00193	0.261530059893642	2301838650.0
2009-09	SMG	SCOTTS MIRACLE GRO CO	0.055542	0.03133	0.00127	0.2069723734196623	2824048400.0
2009-12	SMG	SCOTTS MIRACLE GRO CO	-0.015527	-0.00721	0.00061	0.2076205573730975	2593673800.0
2010-03	SMG	SCOTTS MIRACLE GRO CO	0.18694	0.0341299999999999	0.00157	0.2183031349490227	3086075700.0
2010-06	SMG	SCOTTS MIRACLE GRO CO	-0.00045	-0.0297699999999999	0.0017699999999999	0.281097740688021	2969785520.0
2010-09	SMG	SCOTTS MIRACLE GRO CO	0.095278	0.05218	0.00162	0.2207153502003128	3463737340.0
2010-12	SMG	SCOTTS MIRACLE GRO CO	0.016213	0.03703	0.00127	0.2008227702386064	3379098890.0
2011-03	SMG	SCOTTS MIRACLE GRO CO	0.029909	0.01026	0.00094	0.2062331713921744	3823827150.0
2011-06	SMG	SCOTTS MIRACLE GRO CO	-0.110745	-0.0287	0.0002	0.2304850127652937	3333405460.0
2011-09	SMG	SCOTTS MIRACLE GRO CO	-0.081549	-0.03725	0.00025	0.1996908679775109	2803333000.0
2011-12	SMG	SCOTTS MIRACLE GRO CO	0.05897	0.024	0.0002	0.1631013955945541	2846082330.0
2012-03	SMG	SCOTTS MIRACLE GRO CO	0.156277	0.02949	0.0007099999999999	0.1789983117275055	3294444480.0
2012-06	SMG	SCOTTS MIRACLE GRO CO	-0.047487	0.03254	0.00086	0.2683054882659899	2512061920.0
2012-09	SMG	SCOTTS MIRACLE GRO CO	0.043697	0.01016	0.00094	0.2264063116708233	2658494790.0
2012-12	SMG	SCOTTS MIRACLE GRO CO	0.06247	-0.0258599999999999	0.00046	0.1900698773148512	2703216350.0
2013-03	SMG	SCOTTS MIRACLE GRO CO	-0.024148	0.0442899999999999	0.0007099999999999	0.2277732456652413	2664492040.0
2013-06	SMG	SCOTTS MIRACLE GRO CO	0.022001	-0.0064499999999999	0.00035	0.2488493284879035	2980920240.0
2013-09	SMG	SCOTTS MIRACLE GRO CO	0.044014	0.0094499999999999	0.00015	0.2086480183988495	3405256400.0
2013-12	SMG	SCOTTS MIRACLE GRO CO	0.062137	0.0016699999999999	0.00073	0.1607355482210681	3865355280.0
2014-03	SMG	SCOTTS MIRACLE GRO CO	0.073017	0.01834	0.00046	0.177679526109955	3802914240.0
2014-06	SMG	SCOTTS MIRACLE GRO CO	-0.051543	-0.00576	0.00046	0.2167245061671552	3484608240.0
